weatheid,temp,humidity,winddirecttion,windspeed,waterspeed,waterdirecttion,watertemp,gathertime,Latitude,Longitude
13999,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.48000500000025
14000,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.49000500000025
14001,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.50000500000026
14002,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.51000500000026
14003,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.52000500000027
14004,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.53000500000027
14005,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.54000500000028
14006,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.55000500000028
14007,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.56000500000029
14008,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.5700050000003
14009,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.5800050000003
14010,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.5900050000003
14011,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.60000500000031
14012,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.61000500000031
14013,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.62000500000032
14014,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.63000500000032
14015,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.64000500000033
14016,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.65000500000033
14027,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.66000500000034
14018,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.67000500000034
14019,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.68000500000035
14020,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.69000500000035
14021,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.70000500000036
14022,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.71000500000036
14023,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.72000500000037
14024,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.73000500000038
14025,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.74000500000038
14026,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.75000500000039
14027,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.76000500000039
14028,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.7700050000004
14029,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.7800050000004
14030,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.7900050000004
14031,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.80000500000041
14032,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.81000500000042
14033,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.82000500000042
14034,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.83000500000043
14035,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.84000500000043
14036,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.85000500000044
14037,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.86000500000044
14038,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.87000500000045
14039,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.88000500000045
14040,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.89000500000046
14041,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.90000500000046
14042,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.91000500000047
14043,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.92000500000047
14044,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.93000500000048
14045,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.94000500000048
14046,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.95000500000049
14047,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.96000500000049
14048,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.9700050000005
14049,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.9800050000005
14050,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.99000500000051
14051,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.0000050000005
14052,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.0100050000005
14053,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.02000500000048
14054,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.03000500000047
14055,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.04000500000046
14056,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.05000500000045
14057,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.06000500000044
14058,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.07000500000044
14059,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.08000500000043
14060,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.09000500000042
14061,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.1000050000004
14062,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.1100050000004
14063,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.1200050000004
14064,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.13000500000038
14065,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.14000500000037
14066,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.15000500000036
14067,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.16000500000035
14068,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.17000500000034
14069,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.18000500000034
14070,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.19000500000033
14071,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.20000500000032
14072,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.2100050000003
14073,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.2200050000003
14074,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.2300050000003
14075,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.24000500000028
14076,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.25000500000027
14077,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.26000500000026
14078,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.27000500000025
14079,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.28000500000024
14080,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.29000500000024
14081,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.30000500000023
14082,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.31000500000022
14083,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.3200050000002
14084,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.3300050000002
14085,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.3400050000002
14086,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.35000500000018
14087,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.36000500000017
14088,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.37000500000016
14089,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.38000500000015
14090,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.39000500000014
14091,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.40000500000014
14092,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.41000500000013
14093,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.42000500000012
14094,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.4300050000001
14095,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.4400050000001
14096,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.4500050000001
14097,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.46000500000008
14098,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.47000500000007
14099,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.48000500000006
14100,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,128.49000500000005
14101,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.000005
14102,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.010005
14103,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.02000500000001
14104,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.03000500000002
14105,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.04000500000002
14106,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.05000500000003
14107,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.06000500000003
14108,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.07000500000004
14109,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.08000500000004
14110,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.09000500000005
14111,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.10000500000005
14112,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.11000500000006
14113,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.12000500000006
14114,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.13000500000007
14115,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.14000500000007
14116,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.15000500000008
14127,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.16000500000008
14118,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.17000500000009
14119,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.1800050000001
14120,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.1900050000001
14121,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.2000050000001
14122,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.21000500000011
14123,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.22000500000011
14124,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.23000500000012
14125,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.24000500000012
14126,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.25000500000013
14127,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.26000500000013
14128,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.27000500000014
14129,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.28000500000014
14130,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.29000500000015
14131,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.30000500000016
14132,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.31000500000016
14133,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.32000500000017
14134,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.33000500000017
14135,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.34000500000018
14136,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.35000500000018
14137,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.36000500000019
14138,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.37000500000019
14139,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.3800050000002
14140,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.3900050000002
14141,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.4000050000002
14142,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.41000500000021
14143,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.42000500000022
14144,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.43000500000022
14145,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.44000500000023
14146,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.45000500000023
14147,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.46000500000024
14148,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.47000500000024
14149,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.48000500000025
14150,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.49000500000025
14151,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.50000500000026
14152,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.51000500000026
14153,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.52000500000027
14154,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.53000500000027
14155,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.54000500000028
14156,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.55000500000028
14157,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.56000500000029
14158,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.5700050000003
14159,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.5800050000003
14160,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.5900050000003
14161,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.60000500000031
14162,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.61000500000031
14163,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.62000500000032
14164,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.63000500000032
14165,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.64000500000033
14166,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.65000500000033
14167,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.66000500000034
14168,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.67000500000034
14169,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.68000500000035
14170,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.69000500000035
14171,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.70000500000036
14172,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.71000500000036
14173,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.72000500000037
14174,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.73000500000038
14175,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.74000500000038
14176,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.75000500000039
14177,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.76000500000039
14178,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.7700050000004
14179,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.7800050000004
14180,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.7900050000004
14181,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.80000500000041
14182,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.81000500000042
14183,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.82000500000042
14184,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.83000500000043
14185,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.84000500000043
14186,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.85000500000044
14187,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.86000500000044
14188,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.87000500000045
14189,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.88000500000045
14190,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.89000500000046
14191,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.90000500000046
14192,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.91000500000047
14193,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.92000500000047
14194,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.93000500000048
14195,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.94000500000048
14196,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.95000500000049
14197,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.96000500000049
14198,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.9700050000005
14199,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.9800050000005
14200,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,127.99000500000051
14201,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.0000050000005
14202,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.0100050000005
14203,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.02000500000048
14204,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.03000500000047
14205,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.04000500000046
14206,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.05000500000045
14207,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.06000500000044
14208,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.07000500000044
14209,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.08000500000043
14210,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.09000500000042
14211,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.1000050000004
14212,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.1100050000004
14213,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.1200050000004
14214,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.13000500000038
14215,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.14000500000037
14216,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.15000500000036
14227,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.16000500000035
14218,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.17000500000034
14219,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.18000500000034
14220,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.19000500000033
14221,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.20000500000032
14222,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.2100050000003
14223,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.2200050000003
14224,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.2300050000003
14225,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.24000500000028
14226,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.25000500000027
14227,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.26000500000026
14228,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.27000500000025
14229,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.28000500000024
14230,17,14,78,26,29,78,6,20231028 09:10;11,37.940004999999815,128.29000500000024
